index_content,word,nature,index_word
36455,养猪,n,2
36455,创业,n,3
36455,全,a,4
36455,猪,n,5
36455,宴,ng,6
36455,鄂钢,nr,7
36455,官方,n,8
36455,唯一,b,9
36455,指定,v,10
36455,招待,v,11
36571,缺,v,0
36571,道德,nr,1
36571,喜欢,v,2
36571,讲道德,n,3
36623,祭,v,0
36623,先烈,a,1
36623,爬,v,2
36623,龟峰,ns,3
36623,感谢,v,4
36623,湖北日报,nz,5
36623,荆楚网,nr,6
36672,感谢,v,0
36672,鑫,nr,1
36672,飞,v,2
36672,达,v,3
36672,团队,n,4
36672,为民服务,l,5
36678,温馨,nr,0
36678,感人,n,1
36678,爱,v,2
36678,新年,t,3
36678,感谢,v,4
36678,相伴,v,5
36693,感谢,v,0
36693,公共,b,1
36693,自行车,n,2
36693,站点,n,3
36693,管理员,n,4
36707,敬礼,nr,0
36707,辛苦,a,1
36707,公交,n,2
36707,司机,n,3
36822,赵新德,nr,0
36822,老人,n,1
36822,义务,n,2
36822,路,s,3
36822,湖口,ns,4
36822,站,v,5
36822,维持秩序,nr,6
36822,深受,v,7
36822,好评,v,8
36854,试问,v,0
36854,菜,n,1
36854,汤,n,2
36854,值得,v,3
36854,地方,n,4
36969,力,n,0
36969,工商,n,1
36969,姐姐,n,2
36969,赞,v,3
36981,想法,v,0
36981,力,n,1
36981,老婆,n,2
36981,满意,v,3
36981,家庭,n,4
36981,和谐,a,5
37011,重庆,ns,0
37011,成都,ns,1
37011,差距,n,2
37011,拉大,j,3
37011,幸福感,nr,4
37011,七成,m,5
37011,满意,v,6
37128,黄鹤楼,nr,0
37128,现代诗,n,1
37128,一首,m,2
37128,希望,v,3
37128,喜欢,v,4
37134,感谢,v,0
37134,车友,n,1
37134,感谢,v,2
37134,祺,g,3
37134,拥有,v,4
37134,幸福,a,5
37134,体面,n,6
37134,婚礼,n,7
37150,感谢,v,0
37150,姐妹,n,1
37150,去污,v,2
37150,膏,v,3
37150,包包,v,4
37150,终于,d,5
37150,有救,v,6
37232,民生银行,nt,0
37232,调动,vn,1
37232,资源,n,2
37232,卓尔,nr,3
37232,汉口,ns,4
37232,北,ns,5
37232,提供,v,6
37232,充足,a,7
37232,金融,n,8
37232,支持,v,9
37386,初来乍到,i,0
37386,学生,n,1
37386,做,v,2
37386,调查,vn,3
37386,支持,v,4
